Time,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,AngVelX,AngVelY,AngVelZ,Pitch,Roll,PitchVel,RollVel,PilotID
1.62,554.6471,76.59634,-1015.65,-0.8342781,-0.1658261,-0.04498226,-0.9607275,0.48787,0.9568319,0.09326137,-0.1164698,-0.01811926,-0.2059846,DefaultPilot
1.64,554.6298,76.59351,-1015.651,-0.8641461,-0.1413553,-0.05969676,-0.9977801,1.737894,0.7948028,0.09279218,-0.1203673,-0.02483711,-0.2056186,DefaultPilot
1.66,554.6119,76.59132,-1015.652,-0.895242,-0.1094965,-0.07590023,-1.081123,2.121715,0.7062277,0.09198758,-0.1243513,-0.04274539,-0.2136351,DefaultPilot
1.68,554.5934,76.58986,-1015.654,-0.9271345,-0.0732412,-0.09344101,-1.118461,2.355793,0.6505379,0.0911739,-0.1283637,-0.04323752,-0.210954,DefaultPilot
1.7,554.5742,76.58914,-1015.656,-0.9593934,-0.03576739,-0.1120753,-1.091862,2.435584,0.6523086,0.0907997,-0.1320751,-0.01977705,-0.1979858,DefaultPilot
1.72,554.5544,76.58871,-1015.659,-0.9886198,-0.02185121,-0.1296796,-1.093892,1.309948,0.8109274,0.09082841,-0.1356247,0.001533112,-0.1853943,DefaultPilot
1.74,554.5341,76.58807,-1015.662,-1.014801,-0.03147495,-0.1460226,-1.146383,0.1241174,0.9580264,0.0909866,-0.1390336,0.008381833,-0.1800535,DefaultPilot
1.76,554.5133,76.58715,-1015.665,-1.040487,-0.04624505,-0.1625854,-1.179816,-0.1396577,0.9982831,0.09101551,-0.1423485,0.001529506,-0.1800542,DefaultPilot
1.78,554.492,76.58583,-1015.669,-1.065642,-0.0661563,-0.1793416,-1.213616,-0.3138035,1.040548,0.09069163,-0.1458011,-0.0171786,-0.183487,DefaultPilot
1.8,554.4702,76.58401,-1015.673,-1.090195,-0.09120204,-0.1962935,-1.246942,-0.6089503,1.087526,0.08983509,-0.1494226,-0.04529246,-0.1911165,DefaultPilot
1.82,554.4479,76.58216,-1015.677,-1.118239,-0.09228814,-0.2164758,-1.229049,0.6182567,0.9343351,0.08874822,-0.1530614,-0.05759813,-0.1911168,DefaultPilot
1.84,554.4249,76.58077,-1015.682,-1.149723,-0.06943595,-0.2401253,-1.233378,1.840424,0.7507927,0.08751006,-0.1566445,-0.06556586,-0.1880646,DefaultPilot
1.86,554.4012,76.57999,-1015.687,-1.182215,-0.03934209,-0.2655648,-1.299237,2.206686,0.6484587,0.08592699,-0.1602323,-0.08401077,-0.1899719,DefaultPilot
1.88,554.377,76.5799,-1015.693,-1.215301,-0.004581243,-0.2925496,-1.334004,2.492363,0.5810368,0.08431458,-0.1637404,-0.08541459,-0.1857759,DefaultPilot
1.9,554.352,76.58052,-1015.699,-1.248476,0.03133649,-0.3206612,-1.306223,2.585739,0.576355,0.08311236,-0.1669969,-0.06359095,-0.1754715,DefaultPilot
1.92,554.3264,76.58141,-1015.706,-1.278354,0.04437733,-0.3468499,-1.340889,1.410533,0.7464679,0.0823434,-0.1701348,-0.04082813,-0.1663243,DefaultPilot
1.94,554.3003,76.5821,-1015.714,-1.304982,0.03455962,-0.3708909,-1.421612,0.2793635,0.8978006,0.08172917,-0.1731632,-0.0324241,-0.1586972,DefaultPilot
1.96,554.2737,76.5825,-1015.722,-1.330944,0.01988894,-0.3949693,-1.456945,0.04801088,0.9360279,0.08103126,-0.1760068,-0.03700795,-0.1529851,DefaultPilot
1.98,554.2466,76.5825,-1015.73,-1.356213,0.0003726631,-0.4190412,-1.491444,-0.1919079,0.982132,0.08001833,-0.1788072,-0.05380574,-0.1491328,DefaultPilot
2,554.219,76.58202,-1015.739,-1.380723,-0.02397929,-0.4430846,-1.525885,-0.4805503,1.033109,0.07845633,-0.1816376,-0.08284668,-0.1469019,DefaultPilot
2.02,554.1909,76.58151,-1015.748,-1.408266,-0.02570499,-0.4710424,-1.470711,0.6635874,0.8781874,0.07662755,-0.1842296,-0.09682024,-0.141149,DefaultPilot
2.04,554.1621,76.58141,-1015.758,-1.438726,-0.004815996,-0.5030892,-1.424755,1.801418,0.7026092,0.07473492,-0.1867708,-0.1004144,-0.1343489,DefaultPilot
2.06,554.1327,76.58189,-1015.769,-1.469919,0.02360402,-0.5370842,-1.467372,2.195903,0.595897,0.07255625,-0.1892839,-0.1154834,-0.1305065,DefaultPilot
2.08,554.1027,76.58302,-1015.781,-1.501403,0.05679025,-0.5726256,-1.490735,2.408696,0.523499,0.07037016,-0.1915964,-0.1160211,-0.1238943,DefaultPilot
2.1,554.072,76.58485,-1015.793,-1.532655,0.09098543,-0.6091086,-1.466411,2.480295,0.5177271,0.06852009,-0.1938069,-0.09769479,-0.1160635,DefaultPilot
2.12,554.0408,76.58693,-1015.806,-1.560735,0.1039755,-0.6429031,-1.531027,1.434291,0.6759956,0.06701733,-0.1958467,-0.08010529,-0.107913,DefaultPilot
2.14,554.0091,76.58884,-1015.819,-1.585735,0.09577356,-0.6738368,-1.6278,0.3991633,0.8174505,0.0656632,-0.1977375,-0.07209235,-0.1006371,DefaultPilot
2.16,553.9769,76.59048,-1015.833,-1.609789,0.08207966,-0.7043791,-1.664029,0.08469179,0.8569044,0.0642765,-0.1994827,-0.07286396,-0.09318729,DefaultPilot
2.18,553.9443,76.59174,-1015.848,-1.632893,0.06290139,-0.7344783,-1.698946,-0.1825001,0.9044867,0.06270249,-0.2011448,-0.0831484,-0.08577117,DefaultPilot
2.2,553.9112,76.59251,-1015.863,-1.655016,0.03824779,-0.7640957,-1.738858,-0.5258099,0.9542818,0.06078398,-0.2026048,-0.1021946,-0.07900237,DefaultPilot
2.22,553.8776,76.59322,-1015.879,-1.679583,0.03553759,-0.798008,-1.65259,0.5759284,0.8034302,0.05867028,-0.2040026,-0.1117538,-0.07252672,DefaultPilot
2.24,553.8435,76.59431,-1015.896,-1.706454,0.05476959,-0.8363099,-1.561511,1.661794,0.6469774,0.05661236,-0.2051845,-0.1087368,-0.06375919,DefaultPilot
2.26,553.8088,76.59596,-1015.913,-1.733857,0.08232822,-0.876617,-1.580722,2.051731,0.5398232,0.05435195,-0.2062196,-0.1201504,-0.05492384,DefaultPilot
2.28,553.7736,76.59826,-1015.932,-1.761307,0.1147662,-0.9182928,-1.602982,2.31319,0.4620076,0.05202511,-0.2071063,-0.1232008,-0.04690637,DefaultPilot
2.3,553.7379,76.60123,-1015.951,-1.788346,0.1484001,-0.9606298,-1.577796,2.345189,0.4653094,0.04999904,-0.2078684,-0.107956,-0.04118756,DefaultPilot
2.32,553.7016,76.60444,-1015.971,-1.812416,0.1607617,-0.9994112,-1.665594,1.296326,0.6104806,0.04827785,-0.2085201,-0.09117136,-0.03419588,DefaultPilot
2.34,553.6649,76.60748,-1015.992,-1.83365,0.1518542,-1.034528,-1.777786,0.2151959,0.7383066,0.04678097,-0.2090605,-0.07820273,-0.02870338,DefaultPilot
2.36,553.6279,76.61022,-1016.013,-1.853923,0.1374527,-1.068862,-1.811013,-0.1408097,0.7724472,0.04537303,-0.2094843,-0.07476825,-0.02243494,DefaultPilot
2.38,553.5904,76.61257,-1016.035,-1.873257,0.1175617,-1.102372,-1.84402,-0.3457695,0.8173382,0.04388475,-0.209742,-0.07972692,-0.01373756,DefaultPilot
2.4,553.5526,76.61442,-1016.058,-1.891644,0.09218733,-1.135026,-1.876387,-0.6507578,0.8675172,0.04206721,-0.2098528,-0.09575032,-0.005865306,DefaultPilot
2.42,553.5143,76.61618,-1016.081,-1.911874,0.08818568,-1.171959,-1.765721,0.3449304,0.7352762,0.04012687,-0.209814,-0.1030028,0.00184922,DefaultPilot
2.44,553.4756,76.61829,-1016.106,-1.933804,0.1055667,-1.213191,-1.652932,1.386639,0.5993416,0.03821474,-0.2096246,-0.1018526,0.009735198,DefaultPilot
2.46,553.4365,76.62093,-1016.131,-1.956078,0.1319778,-1.256327,-1.652584,1.815712,0.4974516,0.03610136,-0.209259,-0.1110034,0.01940136,DefaultPilot
2.48,553.397,76.62423,-1016.157,-1.978374,0.1648363,-1.300831,-1.67237,2.138797,0.3991336,0.0338899,-0.2087331,-0.1174974,0.02792268,DefaultPilot
2.5,553.357,76.62821,-1016.184,-2.000177,0.1991666,-1.34569,-1.642627,2.181735,0.4044525,0.03191708,-0.2081163,-0.1049048,0.0327822,DefaultPilot
2.52,553.3166,76.63243,-1016.211,-2.019291,0.2108148,-1.386167,-1.747755,1.018716,0.5471902,0.03024292,-0.2073961,-0.08850141,0.03808694,DefaultPilot
2.54,553.2759,76.63643,-1016.24,-2.035879,0.1997724,-1.422222,-1.869609,-0.1098629,0.6638964,0.02887761,-0.2066042,-0.07246057,0.04188269,DefaultPilot
2.56,553.2349,76.64009,-1016.269,-2.051567,0.1829197,-1.457109,-1.896913,-0.4641414,0.6946449,0.02766843,-0.2056684,-0.06484672,0.04957351,DefaultPilot
2.58,553.1935,76.6433,-1016.299,-2.066395,0.1602575,-1.490804,-1.921921,-0.755006,0.7380967,0.02635934,-0.2045888,-0.067922,0.05717004,DefaultPilot
2.6,553.1519,76.64593,-1016.329,-2.080368,0.1317886,-1.523285,-1.947108,-1.178593,0.789974,0.02485235,-0.203322,-0.08087631,0.06708053,DefaultPilot
2.62,553.11,76.64848,-1016.36,-2.095908,0.1277721,-1.560378,-1.80223,0.03591172,0.6634068,0.02320055,-0.2018681,-0.08735593,0.07695475,DefaultPilot
2.64,553.0677,76.65145,-1016.392,-2.112859,0.1482313,-1.602021,-1.660006,1.19179,0.534687,0.02156122,-0.2002344,-0.08697452,0.08658127,DefaultPilot
2.66,553.0251,76.65498,-1016.425,-2.129846,0.1767664,-1.644992,-1.65424,1.598387,0.4465839,0.01982297,-0.1984213,-0.09193417,0.09620715,DefaultPilot
2.68,552.9822,76.6592,-1016.459,-2.146629,0.2108706,-1.68875,-1.678742,1.762658,0.3532408,0.01794281,-0.196432,-0.09994555,0.1055011,DefaultPilot
2.7,552.939,76.66413,-1016.494,-2.162888,0.2465411,-1.732477,-1.642236,1.821059,0.362523,0.0162492,-0.194352,-0.08926458,0.1101358,DefaultPilot
2.72,552.8954,76.6693,-1016.529,-2.176925,0.2583072,-1.771376,-1.746655,0.6293214,0.4954876,0.01484178,-0.1922371,-0.07438011,0.1122367,DefaultPilot
2.74,552.8517,76.67422,-1016.565,-2.188908,0.2461475,-1.805494,-1.860669,-0.5602239,0.5969382,0.01377371,-0.1900417,-0.05724233,0.1166924,DefaultPilot
2.76,552.8077,76.67876,-1016.602,-2.200098,0.2275061,-1.838088,-1.87621,-0.94684,0.6276591,0.01282887,-0.1877154,-0.04919233,0.1233179,DefaultPilot
2.78,552.7635,76.68282,-1016.639,-2.210541,0.20238,-1.869151,-1.890584,-1.362772,0.6735189,0.0118958,-0.1851667,-0.04997631,0.1343522,DefaultPilot
2.8,552.7191,76.68623,-1016.677,-2.220248,0.1707683,-1.898677,-1.905905,-1.76286,0.7265433,0.010732,-0.1823739,-0.06142146,0.1482942,DefaultPilot
2.82,552.6744,76.68954,-1016.716,-2.231043,0.1651447,-1.932404,-1.742663,-0.5542731,0.622,0.009475376,-0.1793614,-0.0671443,0.1593548,DefaultPilot
2.84,552.6296,76.69324,-1016.755,-2.24277,0.1855439,-1.970175,-1.580934,0.7069618,0.5183079,0.008184245,-0.1762314,-0.06790673,0.166425,DefaultPilot
2.86,552.5845,76.69755,-1016.796,-2.254421,0.2151264,-2.008929,-1.583076,1.094235,0.4004437,0.006729337,-0.1729356,-0.07705721,0.1751837,DefaultPilot
2.88,552.5392,76.70258,-1016.836,-2.265811,0.2513942,-2.048157,-1.61081,1.360038,0.2797297,0.005104494,-0.169455,-0.08659374,0.1845705,DefaultPilot
2.9,552.4937,76.70837,-1016.878,-2.276668,0.2895738,-2.086984,-1.55824,1.432271,0.3004759,0.003615831,-0.1659247,-0.0789642,0.1861777,DefaultPilot
2.92,552.4479,76.71436,-1016.921,-2.285696,0.2997399,-2.120521,-1.65123,0.004256106,0.4282039,0.002397572,-0.1623656,-0.06408747,0.187484,DefaultPilot
2.94,552.4021,76.72,-1016.964,-2.293079,0.2818553,-2.148928,-1.749398,-1.415288,0.5141546,0.001501714,-0.1588544,-0.04768688,0.1878405,DefaultPilot
2.96,552.3561,76.72517,-1017.007,-2.299873,0.2581848,-2.175843,-1.732912,-1.714538,0.531137,0.0007589044,-0.1552427,-0.03930251,0.192215,DefaultPilot
2.98,552.3099,76.72974,-1017.051,-2.306121,0.2287211,-2.201287,-1.714373,-2.161228,0.562152,-1.022906E-05,-0.1514514,-0.04121293,0.1995941,DefaultPilot
3,552.2637,76.73361,-1017.096,-2.311835,0.1934586,-2.225275,-1.694528,-2.415094,0.6002962,-0.001015128,-0.1475035,-0.05340828,0.2111379,DefaultPilot
3.02,552.2173,76.73734,-1017.141,-2.318122,0.1862375,-2.252744,-1.519864,-1.168583,0.5184412,-0.002112493,-0.1433789,-0.05798381,0.2197627,DefaultPilot
3.04,552.1708,76.74148,-1017.186,-2.324829,0.2070935,-2.28346,-1.357835,0.1879377,0.4350057,-0.003208047,-0.1390098,-0.05798076,0.2270304,DefaultPilot
3.06,552.1241,76.74624,-1017.233,-2.331305,0.2379954,-2.314693,-1.341128,0.6284897,0.3295402,-0.004387948,-0.1346256,-0.06256074,0.2354239,DefaultPilot
